,Stkcd,Time,INS
9169,300596,2019-12-31,0.638215
9170,300596,2020-12-31,0.5891109999999999
9171,300597,2016-12-31,0.375
9172,300597,2017-12-31,0.28145
9173,300597,2018-12-31,0.260611
9174,300597,2019-12-31,0.24346800000000002
9175,300597,2020-12-31,0.200103
9176,300598,2016-12-31,1.0
9177,300598,2017-12-31,0.7501009999999999
9178,300598,2018-12-31,0.806075
9179,300598,2019-12-31,0.600282
9180,300598,2020-12-31,0.534623
9181,300599,2016-12-31,0.0359
9182,300599,2017-12-31,0.02702
9183,300599,2018-12-31,0.03085
9184,300599,2019-12-31,0.029127999999999998
9185,300599,2020-12-31,0.043113000000000005
9186,300600,2016-12-31,0.40399999999999997
9187,300600,2017-12-31,0.38638100000000003
9188,300600,2018-12-31,0.328371
9189,300600,2019-12-31,0.238979
9190,300600,2020-12-31,0.2866
9191,300601,2016-12-31,0.1174
9192,300601,2017-12-31,0.138375
9193,300601,2018-12-31,0.13664400000000002
9194,300601,2019-12-31,0.187235
9195,300601,2020-12-31,0.200644
9196,300602,2016-12-31,0.12
9197,300602,2017-12-31,0.095358
9198,300602,2018-12-31,0.09002800000000001
9199,300602,2019-12-31,0.047973999999999996
9200,300602,2020-12-31,0.052537
9201,300603,2016-12-31,0.3286
9202,300603,2017-12-31,0.27929400000000004
9203,300603,2018-12-31,0.162725
9204,300603,2019-12-31,0.10269500000000001
9205,300603,2020-12-31,0.082952
9206,300604,2017-12-31,0.269225
9207,300604,2018-12-31,0.319866
9208,300604,2019-12-31,0.33692500000000003
9209,300604,2020-12-31,0.26730000000000004
9210,300605,2016-12-31,0.2408
9211,300605,2017-12-31,0.190855
9212,300605,2018-12-31,0.164164
9213,300605,2019-12-31,0.0931
9214,300605,2020-12-31,0.026951000000000003
9215,300606,2016-12-31,
9216,300606,2017-12-31,0.087654
9217,300606,2018-12-31,0.00048
9218,300606,2019-12-31,
9219,300606,2020-12-31,1.8e-05
9220,300607,2016-12-31,0.239
9221,300607,2017-12-31,0.26765
9222,300607,2018-12-31,0.143093
9223,300607,2019-12-31,0.143383
9224,300607,2020-12-31,0.067955
9225,300608,2016-12-31,0.2377
9226,300608,2017-12-31,0.173905
9227,300608,2018-12-31,0.188504
9228,300608,2019-12-31,0.167061
9229,300608,2020-12-31,0.144486
9230,300609,2016-12-31,0.225697
9231,300609,2017-12-31,0.223982
9232,300609,2018-12-31,0.299961
9233,300609,2019-12-31,0.329268
9234,300609,2020-12-31,0.199633
9235,300610,2016-12-31,0.087
9236,300610,2017-12-31,0.06533699999999999
9237,300610,2018-12-31,0.070328
9238,300610,2019-12-31,0.057908999999999995
9239,300610,2020-12-31,0.042137
9240,300611,2016-12-31,0.2359
9241,300611,2017-12-31,0.17702400000000001
9242,300611,2018-12-31,0.16862400000000002
9243,300611,2019-12-31,0.162713
9244,300611,2020-12-31,0.113681
9245,300612,2016-12-31,1.0
9246,300612,2017-12-31,0.7931900000000001
9247,300612,2018-12-31,0.741308
9248,300612,2019-12-31,0.734966
9249,300612,2020-12-31,0.590312
9250,300613,2017-12-31,0.483114
9251,300613,2018-12-31,0.44410600000000006
9252,300613,2019-12-31,0.464963
9253,300613,2020-12-31,0.45536099999999996
9254,300615,2016-12-31,
9255,300615,2017-12-31,1.0000000000000002e-06
9256,300615,2018-12-31,0.000462
9257,300615,2019-12-31,0.003423
9258,300615,2020-12-31,0.040465999999999995
9259,300616,2017-12-31,0.36125500000000005
9260,300616,2018-12-31,0.397123
9261,300616,2019-12-31,0.38573300000000005
9262,300616,2020-12-31,0.363307
9263,300617,2017-12-31,0.070869
9264,300617,2018-12-31,0.031703
9265,300617,2019-12-31,0.0182
9266,300617,2020-12-31,0.015427
9267,300618,2017-12-31,0.318295
9268,300618,2018-12-31,0.271385
9269,300618,2019-12-31,0.352513
9270,300618,2020-12-31,0.284912
9271,300619,2017-12-31,0.150008
9272,300619,2018-12-31,0.148891
9273,300619,2019-12-31,0.14874700000000002
9274,300619,2020-12-31,0.1293
9275,300620,2017-12-31,0.7501220000000001
9276,300620,2018-12-31,0.726074
9277,300620,2019-12-31,0.733557
9278,300620,2020-12-31,0.7071510000000001
9279,300621,2017-12-31,0.628148
9280,300621,2018-12-31,0.61153
9281,300621,2019-12-31,0.6093000000000001
9282,300621,2020-12-31,0.582063
9283,300622,2017-12-31,0.210201
9284,300622,2018-12-31,0.159719
9285,300622,2019-12-31,0.09193899999999999
9286,300622,2020-12-31,0.033885
9287,300623,2017-12-31,0.49392600000000003
9288,300623,2018-12-31,0.43563
9289,300623,2019-12-31,0.433003
9290,300623,2020-12-31,0.47212899999999997
9291,300624,2017-12-31,0.5373
9292,300624,2018-12-31,0.403249
9293,300624,2019-12-31,0.373215
9294,300624,2020-12-31,0.34760399999999997
9295,300625,2017-12-31,0.038192
9296,300625,2018-12-31,0.029956
9297,300625,2019-12-31,0.032653
9298,300625,2020-12-31,0.015446
9299,300626,2017-12-31,0.248004
9300,300626,2018-12-31,0.145644
9301,300626,2019-12-31,0.14923
9302,300626,2020-12-31,0.2013
9303,300627,2017-12-31,0.447756
9304,300627,2018-12-31,0.446713
9305,300627,2019-12-31,0.423
9306,300627,2020-12-31,0.385432
9307,300628,2017-12-31,0.113143
9308,300628,2018-12-31,0.18811599999999998
9309,300628,2019-12-31,0.22686399999999998
9310,300628,2020-12-31,0.246153
9311,300629,2017-12-31,0.068524
9312,300629,2018-12-31,0.071785
9313,300629,2019-12-31,0.040194
9314,300629,2020-12-31,0.017317
9315,300630,2017-12-31,0.37664400000000003
9316,300630,2018-12-31,0.376207
9317,300630,2019-12-31,0.362038
9318,300630,2020-12-31,0.241047
9319,300631,2016-12-31,0.7936
9320,300631,2017-12-31,0.6197290000000001
9321,300631,2018-12-31,0.529537
9322,300631,2019-12-31,0.42137300000000005
9323,300631,2020-12-31,0.36857500000000004
9324,300632,2017-12-31,0.12571300000000002
9325,300632,2018-12-31,0.10156599999999999
9326,300632,2019-12-31,0.071165
9327,300632,2020-12-31,0.192619
9328,300633,2016-12-31,0.25079999999999997
9329,300633,2017-12-31,0.257405
9330,300633,2018-12-31,0.243507
9331,300633,2019-12-31,0.186953
9332,300633,2020-12-31,0.110602
9333,300634,2018-12-31,0.723542
9334,300634,2019-12-31,0.7077410000000001
9335,300634,2020-12-31,0.6936279999999999
9336,300635,2017-12-31,0.078851
9337,300635,2018-12-31,0.06039
9338,300635,2019-12-31,0.056158
9339,300635,2020-12-31,0.109084
9340,300636,2017-12-31,0.452318
9341,300636,2018-12-31,0.445019
9342,300636,2019-12-31,0.486703
9343,300636,2020-12-31,0.442962
9344,300637,2017-12-31,0.737029
9345,300637,2018-12-31,0.62504
9346,300637,2019-12-31,0.600015
9347,300637,2020-12-31,0.48395400000000005
9348,300638,2017-12-31,0.189686
9349,300638,2018-12-31,0.201386
9350,300638,2019-12-31,0.230212
9351,300638,2020-12-31,0.189938
9352,300639,2017-12-31,0.6678839999999999
9353,300639,2018-12-31,0.638379
9354,300639,2019-12-31,0.683605
9355,300639,2020-12-31,0.586365
9356,300640,2017-12-31,0.00254
9357,300640,2018-12-31,0.000995
9358,300640,2019-12-31,0.015295000000000001
9359,300640,2020-12-31,0.000146
9360,300641,2017-12-31,0.750149
9361,300641,2018-12-31,0.7318479999999999
9362,300641,2019-12-31,0.7102660000000001
9363,300641,2020-12-31,0.689105
9364,300642,2017-12-31,0.535139
9365,300642,2018-12-31,0.508073
9366,300642,2019-12-31,0.42716000000000004
9367,300642,2020-12-31,0.393634
9368,300643,2017-12-31,0.609552
9369,300643,2018-12-31,0.605622
9370,300643,2019-12-31,0.566049
9371,300643,2020-12-31,0.546053
9372,300644,2018-12-31,0.300941
9373,300644,2019-12-31,0.297601
9374,300644,2020-12-31,0.281572
9375,300645,2017-12-31,0.607838
9376,300645,2018-12-31,0.5328390000000001
9377,300645,2019-12-31,0.496737
9378,300645,2020-12-31,0.396407
9379,300647,2017-12-31,0.13914300000000002
9380,300647,2018-12-31,0.144131
9381,300647,2019-12-31,0.144731
9382,300647,2020-12-31,0.179375
9383,300648,2017-12-31,0.138691
9384,300648,2018-12-31,0.064179
9385,300648,2019-12-31,0.010980000000000002
9386,300648,2020-12-31,0.03891
9387,300649,2017-12-31,0.13750199999999999
9388,300649,2018-12-31,0.139989
9389,300649,2019-12-31,0.13755
9390,300649,2020-12-31,0.137538
9391,300650,2017-12-31,0.037427
9392,300650,2018-12-31,0.03782
9393,300650,2019-12-31,0.064467
9394,300650,2020-12-31,0.016828000000000003
9395,300651,2017-12-31,0.123126
9396,300651,2018-12-31,0.084621
9397,300651,2019-12-31,0.027402000000000003
9398,300651,2020-12-31,0.037246
9399,300652,2017-12-31,0.488785
9400,300652,2018-12-31,0.4877
9401,300652,2019-12-31,0.491856
9402,300652,2020-12-31,0.456
9403,300653,2017-12-31,0.33098700000000003
9404,300653,2018-12-31,0.295987
9405,300653,2019-12-31,0.22804400000000002
9406,300653,2020-12-31,0.17221499999999998
9407,300654,2017-12-31,0.583229
9408,300654,2018-12-31,0.5643710000000001
9409,300654,2019-12-31,0.514301
9410,300654,2020-12-31,0.48978000000000005
9411,300655,2017-12-31,0.398167
9412,300655,2018-12-31,0.35179099999999996
9413,300655,2019-12-31,0.336945
9414,300655,2020-12-31,0.242548
9415,300656,2017-12-31,0.084619
9416,300656,2018-12-31,0.152906
9417,300656,2019-12-31,0.0743
9418,300656,2020-12-31,0.0743
9419,300657,2017-12-31,0.554071
9420,300657,2018-12-31,0.576011
9421,300657,2019-12-31,0.557805
9422,300657,2020-12-31,0.33467100000000005
9423,300658,2017-12-31,0.106169
9424,300658,2018-12-31,0.076729
9425,300658,2019-12-31,0.043961
9426,300658,2020-12-31,0.037084
9427,300659,2017-12-31,0.054612999999999995
9428,300659,2018-12-31,0.179233
9429,300659,2019-12-31,0.26062799999999997
9430,300659,2020-12-31,0.175707
9431,300660,2017-12-31,0.776674
9432,300660,2018-12-31,0.736135
9433,300660,2019-12-31,0.748659
9434,300660,2020-12-31,0.738651
9435,300661,2017-12-31,0.7669100000000001
9436,300661,2018-12-31,0.8029170000000001
9437,300661,2019-12-31,0.7588469999999999
9438,300661,2020-12-31,0.7846190000000001
9439,300662,2017-12-31,0.78857
9440,300662,2018-12-31,0.840239
9441,300662,2019-12-31,0.803257
9442,300662,2020-12-31,0.759747
9443,300663,2017-12-31,0.379285
9444,300663,2018-12-31,0.41659
9445,300663,2019-12-31,0.210066
9446,300663,2020-12-31,0.171347
9447,300664,2017-12-31,0.9852
9448,300664,2018-12-31,0.824667
9449,300664,2019-12-31,0.389497
9450,300664,2020-12-31,0.324589
9451,300665,2017-12-31,0.1079
9452,300665,2018-12-31,0.07374900000000001
9453,300665,2019-12-31,0.05506300000000001
9454,300665,2020-12-31,
9455,300666,2017-12-31,0.313473
9456,300666,2018-12-31,0.312512
9457,300666,2019-12-31,0.27731300000000003
9458,300666,2020-12-31,0.267704
9459,300667,2017-12-31,0.049162
9460,300667,2018-12-31,0.043567
9461,300667,2019-12-31,0.06443800000000001
9462,300667,2020-12-31,0.050533
9463,300668,2017-12-31,0.09150000000000001
9464,300668,2018-12-31,0.08308700000000001
9465,300668,2019-12-31,0.072734
9466,300668,2020-12-31,0.079433
9467,300669,2017-12-31,0.5797610000000001
9468,300669,2018-12-31,0.570021
9469,300669,2019-12-31,0.5805319999999999
9470,300669,2020-12-31,0.558215
9471,300670,2017-12-31,0.313075
9472,300670,2018-12-31,0.313447
9473,300670,2019-12-31,0.26108000000000003
9474,300670,2020-12-31,0.17169399999999999
9475,300671,2017-12-31,0.764302
9476,300671,2018-12-31,0.6135090000000001
9477,300671,2019-12-31,0.5205960000000001
9478,300671,2020-12-31,0.43387200000000004
9479,300672,2017-12-31,0.596867
9480,300672,2018-12-31,0.5974700000000001
9481,300672,2019-12-31,0.496791
9482,300672,2020-12-31,0.507598
9483,300673,2017-12-31,0.153846
9484,300673,2018-12-31,0.205814
9485,300673,2019-12-31,0.09022000000000001
9486,300673,2020-12-31,0.09736900000000001
9487,300674,2018-12-31,0.77904
9488,300674,2019-12-31,0.789129
9489,300674,2020-12-31,0.593285
9490,300675,2017-12-31,0.7501819999999999
9491,300675,2018-12-31,0.732876
9492,300675,2019-12-31,0.6654000000000001
9493,300675,2020-12-31,0.6174240000000001
9494,300676,2017-12-31,0.76724
9495,300676,2018-12-31,0.703556
9496,300676,2019-12-31,0.679713
9497,300676,2020-12-31,0.662934
9498,300677,2017-12-31,0.298232
9499,300677,2018-12-31,0.30585999999999997
9500,300677,2019-12-31,0.25884
9501,300677,2020-12-31,0.191662
9502,300678,2017-12-31,0.750363
9503,300678,2018-12-31,0.717359
9504,300678,2019-12-31,0.680101
9505,300678,2020-12-31,0.5780919999999999
9506,300679,2017-12-31,0.108071
9507,300679,2018-12-31,0.087212
9508,300679,2019-12-31,0.138232
9509,300679,2020-12-31,0.114331
9510,300680,2017-12-31,0.151565
9511,300680,2018-12-31,0.080587
9512,300680,2019-12-31,0.041655
9513,300680,2020-12-31,0.14729799999999998
9514,300681,2017-12-31,0.076986
9515,300681,2018-12-31,0.10297200000000001
9516,300681,2019-12-31,0.099089
9517,300681,2020-12-31,0.1125
9518,300682,2017-12-31,0.865518
9519,300682,2018-12-31,0.8486520000000001
9520,300682,2019-12-31,0.6793779999999999
9521,300682,2020-12-31,0.6796
9522,300683,2017-12-31,0.590121
9523,300683,2018-12-31,0.5540849999999999
9524,300683,2019-12-31,0.450058
9525,300683,2020-12-31,0.426228
9526,300684,2017-12-31,0.15535000000000002
9527,300684,2018-12-31,0.196771
9528,300684,2019-12-31,0.164574
9529,300684,2020-12-31,0.14966200000000002
9530,300685,2017-12-31,0.772567
9531,300685,2018-12-31,0.759362
9532,300685,2019-12-31,0.702286
9533,300685,2020-12-31,0.639549
9534,300686,2017-12-31,0.032806
9535,300686,2018-12-31,0.038351
9536,300686,2019-12-31,0.053635
9537,300686,2020-12-31,0.160217
9538,300687,2017-12-31,0.272018
9539,300687,2018-12-31,0.30115400000000003
9540,300687,2019-12-31,0.260127
9541,300687,2020-12-31,0.20037700000000003
9542,300688,2017-12-31,0.410755
9543,300688,2018-12-31,0.31691199999999997
9544,300688,2019-12-31,0.26236000000000004
9545,300688,2020-12-31,0.267587
9546,300689,2017-12-31,0.48323099999999997
9547,300689,2018-12-31,0.482322
9548,300689,2019-12-31,0.492466
9549,300689,2020-12-31,0.422454
9550,300690,2017-12-31,0.18651299999999998
9551,300690,2018-12-31,0.169802
9552,300690,2019-12-31,0.141086
9553,300690,2020-12-31,0.0392
9554,300691,2017-12-31,0.39607
9555,300691,2018-12-31,0.40968600000000005
9556,300691,2019-12-31,0.36518300000000004
9557,300691,2020-12-31,0.30018
9558,300692,2017-12-31,0.525235
9559,300692,2018-12-31,0.506979
9560,300692,2019-12-31,0.395309
9561,300692,2020-12-31,0.33256
9562,300693,2017-12-31,0.09283
9563,300693,2018-12-31,0.11581
9564,300693,2019-12-31,0.107203
9565,300693,2020-12-31,0.08909399999999999
9566,300694,2018-12-31,0.560018
9567,300694,2019-12-31,0.534848
9568,300694,2020-12-31,0.445663
9569,300695,2017-12-31,0.7506780000000001
9570,300695,2018-12-31,0.752375
9571,300695,2019-12-31,0.752028
9572,300695,2020-12-31,0.76952
9573,300696,2017-12-31,0.208408
9574,300696,2018-12-31,0.191159
9575,300696,2019-12-31,0.149712
9576,300696,2020-12-31,0.238177
9577,300697,2017-12-31,0.43833700000000003
9578,300697,2018-12-31,0.437502
9579,300697,2019-12-31,0.446203
9580,300697,2020-12-31,0.43774500000000005
9581,300698,2017-12-31,0.015244
9582,300698,2018-12-31,0.015009999999999999
9583,300698,2019-12-31,0.015021
9584,300698,2020-12-31,0.021953
9585,300699,2017-12-31,0.7526349999999999
9586,300699,2018-12-31,0.770929
9587,300699,2019-12-31,0.697513
9588,300699,2020-12-31,0.7445910000000001
9589,300700,2017-12-31,0.24404900000000002
9590,300700,2018-12-31,0.20788
9591,300700,2019-12-31,0.11155200000000001
9592,300700,2020-12-31,0.046340000000000006
9593,300701,2017-12-31,0.750933
9594,300701,2018-12-31,0.753303
9595,300701,2019-12-31,0.71193
9596,300701,2020-12-31,0.6844960000000001
9597,300702,2017-12-31,0.109484
9598,300702,2018-12-31,0.176089
9599,300702,2019-12-31,0.135423
9600,300702,2020-12-31,0.185201
9601,300703,2017-12-31,0.44947600000000004
9602,300703,2018-12-31,0.424061
9603,300703,2019-12-31,0.420578
9604,300703,2020-12-31,0.42224100000000003
9605,300705,2017-12-31,0.137343
9606,300705,2018-12-31,0.110444
9607,300705,2019-12-31,0.097208
9608,300705,2020-12-31,0.10819000000000001
9609,300706,2017-12-31,0.197428
9610,300706,2018-12-31,0.18385200000000002
9611,300706,2019-12-31,0.07998000000000001
9612,300706,2020-12-31,0.075831
9613,300707,2017-12-31,0.332222
9614,300707,2018-12-31,0.318007
9615,300707,2019-12-31,0.278716
9616,300707,2020-12-31,0.20065200000000002
9617,300708,2017-12-31,0.104629
9618,300708,2018-12-31,0.10390700000000001
9619,300708,2019-12-31,0.09788000000000001
9620,300708,2020-12-31,0.06408900000000001
9621,300709,2017-12-31,0.16950199999999999
9622,300709,2018-12-31,0.182243
9623,300709,2019-12-31,0.239176
9624,300709,2020-12-31,0.223252
9625,300710,2017-12-31,0.163307
9626,300710,2018-12-31,0.143812
9627,300710,2019-12-31,0.080079
9628,300710,2020-12-31,0.04555
9629,300711,2017-12-31,0.7138939999999999
9630,300711,2018-12-31,0.713249
9631,300711,2019-12-31,0.7081000000000001
9632,300711,2020-12-31,0.684009
9633,300712,2017-12-31,0.7393460000000001
9634,300712,2018-12-31,0.7258589999999999
9635,300712,2019-12-31,0.678324
9636,300712,2020-12-31,0.596022
9637,300713,2017-12-31,0.10239000000000001
9638,300713,2018-12-31,0.06869
9639,300713,2019-12-31,0.063464
9640,300713,2020-12-31,0.052934
9641,300715,2017-12-31,0.459734
9642,300715,2018-12-31,0.453973
9643,300715,2019-12-31,0.47535499999999997
9644,300715,2020-12-31,0.590259
9645,300716,2017-12-31,0.731622
9646,300716,2018-12-31,0.7313660000000001
9647,300716,2019-12-31,0.689718
9648,300716,2020-12-31,0.616396
9649,300717,2017-12-31,0.738903
9650,300717,2018-12-31,0.733209
9651,300717,2019-12-31,0.6578060000000001
9652,300717,2020-12-31,0.6079
9653,300718,2017-12-31,0.049498
9654,300718,2018-12-31,0.046571
9655,300718,2019-12-31,0.054028
9656,300718,2020-12-31,0.045117000000000004
9657,300719,2017-12-31,0.12006
9658,300719,2018-12-31,0.101466
9659,300719,2019-12-31,0.126609
9660,300719,2020-12-31,0.100969
9661,300720,2017-12-31,0.0675
9662,300720,2018-12-31,0.050086000000000006
9663,300720,2019-12-31,0.000306
9664,300720,2020-12-31,0.002704
9665,300721,2017-12-31,0.12372
9666,300721,2018-12-31,0.126469
9667,300721,2019-12-31,0.0403
9668,300721,2020-12-31,0.021641
9669,300722,2017-12-31,0.7501059999999999
9670,300722,2018-12-31,0.753777
9671,300722,2019-12-31,0.7641540000000001
9672,300722,2020-12-31,0.752329
9673,300723,2017-12-31,0.549538
9674,300723,2018-12-31,0.576546
9675,300723,2019-12-31,0.595063
9676,300723,2020-12-31,0.578055
9677,300724,2018-12-31,0.29061
9678,300724,2019-12-31,0.341498
9679,300724,2020-12-31,0.335547
9680,300725,2017-12-31,0.31773599999999996
9681,300725,2018-12-31,0.351844
9682,300725,2019-12-31,0.341549
9683,300725,2020-12-31,0.354354
9684,300726,2017-12-31,0.138956
9685,300726,2018-12-31,0.118003
9686,300726,2019-12-31,0.084506
9687,300726,2020-12-31,0.133139
9688,300727,2017-12-31,0.52004
9689,300727,2018-12-31,0.5190400000000001
9690,300727,2019-12-31,0.519003
9691,300727,2020-12-31,0.528739
9692,300729,2017-12-31,0.605541
9693,300729,2018-12-31,0.615154
9694,300729,2019-12-31,0.5949
